Date,Close
2024-01-26,187.419998
2024-01-29,187.139999
2024-01-30,187.869995
2024-01-31,183.66000400000001
2024-02-01,186.899994
2024-02-02,185.78999299999998
2024-02-05,183.419998
2024-02-06,183.41000400000001
2024-02-07,183.740005
2024-02-08,184.360001
2024-02-09,186.33999599999999
2024-02-12,186.16000400000001
2024-02-13,183.699997
2024-02-14,183.570007
2024-02-15,186.869995
2024-02-16,187.639999
2024-02-20,183.440002
2024-02-21,179.699997
2024-02-22,184.21000700000002
2024-02-23,185.720001
2024-02-26,184.130005
2024-02-27,184.869995
2024-02-28,185.300003
2024-02-29,185.029999
2024-03-01,188.199997
2024-03-04,193.059998
2024-03-05,191.949997
2024-03-06,196.16000400000001
2024-03-07,196.53999299999998
2024-03-08,195.949997
2024-03-11,191.729996
2024-03-12,197.779999
2024-03-13,196.699997
2024-03-14,193.429993
2024-03-15,191.070007
2024-03-18,191.690002
2024-03-19,193.33999599999999
2024-03-20,193.96000700000002
2024-03-21,191.899994
2024-03-22,190.83999599999999
2024-03-25,188.78999299999998
2024-03-26,188.5
2024-03-27,190.800003
2024-03-28,190.96000700000002
2024-04-01,189.830002
2024-04-02,188.880005
2024-04-03,190.899994
2024-04-04,187.940002
2024-04-05,189.139999
2024-04-08,189.820007
2024-04-09,189.309998
2024-04-10,186.03999299999998
2024-04-11,185.899994
2024-04-12,182.270004
2024-04-15,181.25
2024-04-16,183.75
2024-04-17,183.100006
2024-04-18,181.470001
2024-04-19,181.580002
2024-04-22,181.899994
2024-04-23,182.190002
2024-04-24,184.100006
2024-04-25,168.91000400000001
2024-04-26,167.130005
2024-04-29,167.429993
2024-04-30,166.199997
2024-05-01,164.429993
2024-05-02,164.690002
2024-05-03,165.71000700000002
2024-05-06,168.610001
2024-05-07,168.380005
2024-05-08,169.899994
2024-05-09,166.270004
2024-05-10,167.149994
2024-05-13,167.559998
2024-05-14,167.360001
2024-05-15,168.259995
2024-05-16,168.970001
2024-05-17,169.029999
2024-05-20,169.919998
2024-05-21,173.470001
2024-05-22,173.690002
2024-05-23,170.669998
2024-05-24,170.889999
2024-05-28,169.66000400000001
2024-05-29,167.050003
2024-05-30,165.630005
2024-05-31,166.850006
2024-06-03,165.279999
2024-06-04,165.809998
2024-06-05,167.380005
2024-06-06,168.199997
2024-06-07,170.009995
2024-06-10,170.380005
2024-06-11,169.320007
2024-06-12,169.0
2024-06-13,169.119995
2024-06-14,169.21000700000002
2024-06-17,169.5
2024-06-18,170.550003
2024-06-20,173.919998
2024-06-21,172.46000700000002
2024-06-24,175.009995
2024-06-25,172.600006
2024-06-26,171.869995
2024-06-27,170.850006
2024-06-28,172.949997
2024-07-01,175.100006
2024-07-02,177.300003
2024-07-03,175.729996
2024-07-05,176.020004
2024-07-08,177.639999
2024-07-09,176.479996
2024-07-10,177.83999599999999
2024-07-11,178.309998
2024-07-12,182.830002
2024-07-15,182.880005
2024-07-16,185.809998
2024-07-17,187.449997
2024-07-18,185.220001
2024-07-19,183.25
2024-07-22,184.149994
2024-07-23,184.100006
2024-07-24,184.020004
2024-07-25,191.979996
2024-07-26,191.75
2024-07-29,191.5
2024-07-30,191.03999299999998
2024-07-31,192.139999
2024-08-01,189.66000400000001
2024-08-02,189.119995
2024-08-05,183.309998
2024-08-06,186.800003
2024-08-07,186.800003
