Date,Close
2023-08-08,109.690002
2023-08-09,109.690002
2023-08-10,109.029999
2023-08-11,108.089996
2023-08-14,107.639999
2023-08-15,106.550003
2023-08-16,106.529999
2023-08-17,105.050003
2023-08-18,104.809998
2023-08-21,102.860001
2023-08-22,101.459999
2023-08-23,98.75
2023-08-24,97.629997
2023-08-25,98.839996
2023-08-28,99.629997
2023-08-29,101.769997
2023-08-30,102.099998
2023-08-31,101.709999
2023-09-01,102.360001
2023-09-05,100.32
2023-09-06,100.18
2023-09-07,97.93
2023-09-08,97.66999799999999
2023-09-11,96.790001
2023-09-12,96.300003
2023-09-13,96.129997
2023-09-14,97.190002
2023-09-15,96.260002
2023-09-18,95.510002
2023-09-19,94.620003
2023-09-20,94.040001
2023-09-21,91.589996
2023-09-22,90.849998
2023-09-25,90.599998
2023-09-26,90.16999799999999
2023-09-27,89.41999799999999
2023-09-28,89.629997
2023-09-29,95.620003
2023-10-02,94.559998
2023-10-03,95.089996
2023-10-04,95.889999
2023-10-05,95.790001
2023-10-06,97.110001
2023-10-09,96.879997
2023-10-10,97.620003
2023-10-11,98.650002
2023-10-12,99.25
2023-10-13,99.910004
2023-10-16,102.040001
2023-10-17,103.010002
2023-10-18,103.769997
2023-10-19,103.050003
2023-10-20,102.66999799999999
2023-10-23,102.809998
2023-10-24,105.18
2023-10-25,103.540001
2023-10-26,100.019997
2023-10-27,97.980003
2023-10-30,101.800003
2023-10-31,102.769997
2023-11-01,100.879997
2023-11-02,105.08000200000001
2023-11-03,107.059998
2023-11-06,107.25
2023-11-07,109.360001
2023-11-08,109.389999
2023-11-09,107.0
2023-11-10,106.110001
2023-11-13,104.199997
2023-11-14,105.75
2023-11-15,107.82
2023-11-16,107.610001
2023-11-17,105.959999
2023-11-20,106.32
2023-11-21,106.550003
2023-11-22,107.91999799999999
2023-11-24,107.639999
2023-11-27,107.959999
2023-11-28,108.75
2023-11-29,110.370003
2023-11-30,110.269997
2023-12-01,113.480003
2023-12-04,115.150002
2023-12-05,115.410004
2023-12-06,116.110001
2023-12-07,114.809998
2023-12-08,115.910004
2023-12-11,118.610001
2023-12-12,119.639999
2023-12-13,121.16999799999999
2023-12-14,121.019997
2023-12-15,121.550003
2023-12-18,121.139999
2023-12-19,122.639999
2023-12-20,121.43
2023-12-21,122.529999
2023-12-22,108.040001
2023-12-26,108.019997
2023-12-27,107.129997
2023-12-28,108.82
2023-12-29,108.57
2024-01-02,106.550003
2024-01-03,104.040001
2024-01-04,102.300003
2024-01-05,102.08000200000001
2024-01-08,103.620003
2024-01-09,102.739998
2024-01-10,103.769997
2024-01-11,105.900002
2024-01-12,105.059998
2024-01-16,101.720001
2024-01-17,100.82
2024-01-18,100.940002
2024-01-19,101.779999
2024-01-22,100.559998
2024-01-23,101.900002
2024-01-24,100.760002
2024-01-25,100.769997
2024-01-26,102.75
2024-01-29,103.879997
2024-01-30,104.18
2024-01-31,101.529999
2024-02-01,101.760002
2024-02-02,100.709999
2024-02-05,99.68
2024-02-06,102.610001
2024-02-07,103.790001
2024-02-08,103.769997
2024-02-09,104.5
2024-02-12,107.18
2024-02-13,105.0
2024-02-14,106.33000200000001
2024-02-15,106.050003
2024-02-16,103.510002
2024-02-20,103.300003
2024-02-21,105.269997
2024-02-22,105.08000200000001
2024-02-23,105.629997
2024-02-26,104.540001
2024-02-27,105.150002
2024-02-28,104.349998
2024-02-29,103.93
2024-03-01,101.879997
2024-03-04,99.540001
2024-03-05,98.309998
2024-03-06,97.629997
2024-03-07,98.190002
2024-03-08,99.160004
2024-03-11,101.08000200000001
2024-03-12,100.18
2024-03-13,101.360001
2024-03-14,100.260002
2024-03-15,99.639999
2024-03-18,98.739998
2024-03-19,99.959999
2024-03-20,100.269997
2024-03-21,100.82
2024-03-22,93.860001
2024-03-25,93.75
2024-03-26,92.58000200000001
2024-03-27,94.129997
2024-03-28,93.980003
2024-04-01,92.559998
2024-04-02,90.949997
2024-04-03,90.33000200000001
2024-04-04,89.07
2024-04-05,88.839996
2024-04-08,90.0
2024-04-09,91.0
2024-04-10,89.0
2024-04-11,92.0
2024-04-12,92.0
2024-04-15,93.099998
2024-04-16,93.389999
2024-04-17,94.839996
2024-04-18,95.739998
2024-04-19,94.529999
2024-04-22,94.190002
2024-04-23,94.019997
2024-04-24,94.639999
2024-04-25,93.940002
2024-04-26,94.120003
2024-04-29,94.059998
2024-04-30,92.260002
2024-05-01,90.339996
2024-05-02,92.410004
