Date,Close
2023-08-08,289.579987
2023-08-09,288.230011
2023-08-10,287.600006
2023-08-11,288.619995
2023-08-14,288.809998
2023-08-15,288.299988
2023-08-16,285.399994
2023-08-17,281.859985
2023-08-18,281.73999
2023-08-21,280.040009
2023-08-22,280.309998
2023-08-23,281.869995
2023-08-24,282.350006
2023-08-25,284.579987
2023-08-28,283.679993
2023-08-29,283.589996
2023-08-30,284.23999
2023-08-31,281.149994
2023-09-01,280.940002
2023-09-05,279.160004
2023-09-06,275.440002
2023-09-07,278.329987
2023-09-08,279.22000099999997
2023-09-11,279.76001
2023-09-12,280.709991
2023-09-13,281.769989
2023-09-14,284.76001
2023-09-15,278.230011
2023-09-18,277.72000099999997
2023-09-19,278.130005
2023-09-20,277.200012
2023-09-21,271.22000099999997
2023-09-22,272.22000099999997
2023-09-25,269.77999900000003
2023-09-26,267.72000099999997
2023-09-27,263.640015
2023-09-28,265.589996
2023-09-29,263.440002
2023-10-02,257.75
2023-10-03,254.49000499999997
2023-10-04,255.809998
2023-10-05,252.229996
2023-10-06,248.22000099999997
2023-10-09,249.919998
2023-10-10,251.520004
2023-10-11,250.919998
2023-10-12,246.190002
2023-10-13,248.309998
2023-10-16,249.940002
2023-10-17,251.13999900000002
2023-10-18,256.02999900000003
2023-10-19,258.380005
2023-10-20,258.109985
2023-10-23,254.75
2023-10-24,257.269989
2023-10-25,258.02999900000003
2023-10-26,255.830002
2023-10-27,255.75999500000003
2023-10-30,260.149994
2023-10-31,262.170013
2023-11-01,261.97000099999997
2023-11-02,266.850006
2023-11-03,267.869995
2023-11-06,268.910004
2023-11-07,268.670013
2023-11-08,267.48999
2023-11-09,266.910004
2023-11-10,267.790009
2023-11-13,269.200012
2023-11-14,271.48999
2023-11-15,270.390015
2023-11-16,276.119995
2023-11-17,275.75
2023-11-20,279.02999900000003
2023-11-21,280.47000099999997
2023-11-22,281.929993
2023-11-24,282.540009
2023-11-27,281.839996
2023-11-28,282.089996
2023-11-29,280.380005
2023-11-30,281.839996
2023-12-01,285.959991
2023-12-04,286.130005
2023-12-05,286.540009
2023-12-06,286.859985
2023-12-07,286.790009
2023-12-08,285.52999900000003
2023-12-11,289.149994
2023-12-12,291.420013
2023-12-13,295.929993
2023-12-14,290.019989
2023-12-15,287.269989
2023-12-18,290.230011
2023-12-19,290.730011
2023-12-20,288.98999
2023-12-21,291.390015
2023-12-22,291.700012
2023-12-26,292.859985
2023-12-27,294.549988
2023-12-28,295.839996
2023-12-29,296.51001
2024-01-02,297.040009
2024-01-03,294.390015
2024-01-04,291.73999
2024-01-05,288.98999
2024-01-08,291.899994
2024-01-09,290.869995
2024-01-10,294.089996
2024-01-11,294.149994
2024-01-12,293.47000099999997
2024-01-16,291.089996
2024-01-17,291.160004
2024-01-18,294.359985
2024-01-19,300.52999900000003
2024-01-22,298.410004
2024-01-23,300.049988
2024-01-24,300.440002
2024-01-25,297.209991
2024-01-26,292.26001
2024-01-29,292.309998
2024-01-30,294.649994
2024-01-31,292.72000099999997
2024-02-01,298.079987
2024-02-02,297.049988
2024-02-05,285.97000099999997
2024-02-06,284.649994
2024-02-07,287.329987
2024-02-08,291.929993
2024-02-09,289.47000099999997
2024-02-12,289.440002
2024-02-13,287.109985
2024-02-14,288.170013
2024-02-15,291.859985
2024-02-16,292.019989
2024-02-20,292.649994
2024-02-21,293.910004
2024-02-22,295.920013
2024-02-23,297.75
2024-02-26,297.119995
2024-02-27,293.76001
2024-02-28,295.190002
2024-02-29,292.27999900000003
2024-03-01,290.730011
2024-03-04,290.940002
2024-03-05,292.540009
2024-03-06,292.929993
2024-03-07,291.109985
2024-03-08,292.549988
2024-03-11,294.820007
2024-03-12,294.309998
2024-03-13,282.859985
2024-03-14,281.730011
2024-03-15,279.140015
2024-03-18,278.579987
2024-03-19,282.869995
2024-03-20,284.450012
2024-03-21,283.52999900000003
2024-03-22,282.630005
2024-03-25,278.619995
2024-03-26,278.619995
2024-03-27,282.019989
2024-03-28,281.950012
2024-04-01,280.22000099999997
2024-04-02,277.73999
2024-04-03,275.540009
2024-04-04,270.089996
2024-04-05,266.690002
2024-04-08,267.559998
2024-04-09,269.440002
2024-04-10,268.670013
2024-04-11,268.619995
2024-04-12,267.390015
2024-04-15,266.230011
2024-04-16,265.429993
2024-04-17,269.950012
2024-04-18,270.980011
2024-04-19,271.98999
2024-04-22,275.579987
2024-04-23,276.880005
2024-04-24,276.75
2024-04-25,275.600006
2024-04-26,273.089996
2024-04-29,273.549988
2024-04-30,273.040009
2024-05-01,274.429993
2024-05-02,273.27999900000003
2024-05-03,270.320007
2024-05-06,269.299988
2024-05-07,267.5
2024-05-08,268.48999
2024-05-09,267.950012
2024-05-10,275.0
2024-05-13,271.320007
2024-05-14,270.660004
2024-05-15,273.869995
2024-05-16,273.51001
2024-05-17,272.380005
2024-05-20,267.869995
2024-05-21,265.869995
2024-05-22,265.769989
2024-05-23,257.929993
2024-05-24,258.109985
2024-05-28,253.539993
2024-05-29,249.36999500000002
2024-05-30,252.07000699999998
2024-05-31,258.890015
2024-06-03,259.75
2024-06-04,262.72000099999997
2024-06-05,259.98999
2024-06-06,260.72000099999997
2024-06-07,256.209991
2024-06-10,253.809998
2024-06-11,254.27999900000003
2024-06-12,254.479996
2024-06-13,253.69999700000002
2024-06-14,253.580002
2024-06-17,253.50999500000003
2024-06-18,250.789993
2024-06-20,253.80000299999998
2024-06-21,259.390015
2024-06-24,260.380005
2024-06-25,257.380005
2024-06-26,257.829987
2024-06-27,258.170013
2024-06-28,254.83999599999999
2024-07-01,249.99000499999997
2024-07-02,247.789993
2024-07-03,250.0
2024-07-05,251.08999599999999
2024-07-08,247.850006
2024-07-09,245.82000699999998
2024-07-10,250.49000499999997
2024-07-11,254.80000299999998
2024-07-12,253.899994
2024-07-15,251.52999900000003
2024-07-16,257.269989
2024-07-17,261.0
2024-07-18,259.519989
2024-07-19,257.27999900000003
2024-07-22,259.540009
2024-07-23,254.05000299999998
2024-07-24,253.36999500000002
2024-07-25,251.460007
2024-07-26,252.0
2024-07-29,261.420013
2024-07-30,266.440002
2024-07-31,265.399994
2024-08-01,268.75
2024-08-02,276.690002
2024-08-05,268.450012
2024-08-06,270.059998
2024-08-07,269.369995
